job_title,company,location,job_summary,post_date,more_info,salary,job_url
"Data Scientist, Advanced Analytics",Pandora Jewelry,"ประเวศ, กรุงเทพมหานคร","3+ years industry experience in particular within big data application scenarios,.
Partner with our stakeholders to identify valuable insights and in depth…",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=69af5daf67457dbe&fccid=d52b9b25e32242d5&vjs=3
Office Administrator,Wunderman,กรุงเทพมหานคร,"Providing administrative and clerical support to Global Marketing Operations team.
Acting as a liaison with the HR teams in Bangkok and our other global offices…",Posted8 days ago,,,https://www.indeed.com/rc/clk?jk=d45b7688d2e910f4&fccid=bfef2b2da6904e2a&vjs=3
Welder Technician,Cargill,สระบุรี,The Senior Engineer Technician will provide technical support to our engineers and scientists on a variety of technical tasks.,Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=52f3aedd085aedc5&fccid=d7d9a8241ba2f3ec&vjs=3
Consulting Analyst,McKinsey & Company,กรุงเทพมหานคร,"You’ll work in teams of typically 3 - 5 consultants, playing an active role in all aspects of the client engagement.
Outstanding record of academic achievement.",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=a5d72ef36e7d6ade&fccid=6576e7250aa78c3c&vjs=3
Data scientist/Data PMO,KBANK,กรุงเทพมหานคร,"Data scientist - At least 3 years experience in using Data scientist.
Manage to have all necessary data available timely.",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=76bc11a781e3aee0&fccid=944d84bae93a0556&vjs=3
Data Architect,Muang Thai Life Assurance,"ห้วยขวาง, กรุงเทพมหานคร","Prepare data & tools for data analyst and data scientist team.
Additional: - Experience building data warehouse and big data platform.",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=d786475ef819ef42&fccid=7c9a41971392de77&vjs=3
Construction Management Supervisor (M&E),AECOM,กรุงเทพมหานคร,"Performs a variety of tasks in support of survey or construction activities.
Activities may include setting up and operating equipment; inspecting equipment;…",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=c09cb8b6d7933704&fccid=bafa4b35e9cd20ce&vjs=3
"Data engineer,Data scientist",บริษัท เจริญเภสัชแล็บ จำกัด,"ภาษีเจริญ, กรุงเทพมหานคร","บริหารจัดการและดำเนินการเกี่ยวกับระบบ MS Office365, MS Dynamic AX.
ทักษะโปรแกรม ERP Microsoft dynamics ax.",Posted20 days ago,,,https://www.indeed.com/rc/clk?jk=950977f21539e45f&fccid=47f92bf656000d06&vjs=3
Data Scientist,"PTT ICT Solutions Co.,Ltd","จตุจักร, กรุงเทพมหานคร",Do the analytical tasks: data exploring / data preparation / analytics model building and tuning / visualization and report.,Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=2eab07819eaca921&fccid=ce02467d68b56248&vjs=3
Data Scientist / Digital Expert (Rayong),PRTR,ระยอง,"Managing the full cycle of automation.
Implementing industry 4.0 regarding with plant roadmap.
Leading the SAP implementation activities on behalf of the plant…",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=7abf80e2a30c8d3e&fccid=5c6a642d8c482c44&vjs=3
RCC MIS,ธนาคารเกียรตินาคินภัทร จำกัด (มหาชน),กรุงเทพมหานคร,"Responsible on managing data to support the retail banking business, customer data, credit analysis, payment data, collection efficiency, individual performance…",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=c0f97a3e404008c5&fccid=647f9ecdccabd188&vjs=3
