job_title,company,location,job_summary,post_date,more_info,salary,job_url
Data Scientist,Lifesum,Distans in 115 31 Stockholm,"Data engineering skills, fluency in moving and manipulating data within and between cloud systems.
Worked with statistics, data mining, machine learning, and…",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=19c5060491126a72&fccid=16f5aa851ff03929&vjs=3
Data Analyst,Haypp Group,Distans in 111 45 Stockholm,"Good understanding of data engineering practices and data modelling.
Fluency in Python or R for data analysis.
Experience from a Data Analyst/Scientist role.",PostedPublicerad för 25 dagar sedan,,,https://www.indeed.com/rc/clk?jk=95be17540eda636f&fccid=ffa407798b29f5aa&vjs=3
Data Scientist,Cure Media,111 45 Stockholm,As a data scientist you will continue the work to implement machine learning to predict which influencers that should be used in our campaigns.,Posted30+ dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=2c1da9c030e07898&fccid=f107a77b0eecea15&vjs=3
Data Scientist,KAMBI,Stockholm,"Experience using statistical computer languages to manipulate data and draw insights from large and complex data sets.
Fluency in English is essential.",Posted19 dagar sedan,,,https://www.indeed.com/rc/clk?jk=1a3c51e975ee62b7&fccid=1f139d6c4053bb0d&vjs=3
Data Scientist (NLP),Tingent,Stockholm,viktigt att konsulten har gediken erfarenhet av NLP (Neutral Language Process). Sandra Jarsäter sandra@tingent…,Posted3 dagar sedan,,,https://www.indeed.com/rc/clk?jk=05b497ae8a90fd7e&fccid=04096b84a3e01d9b&vjs=3
Data Scientist,Aditro Logistics AB,Distans in 112 51 Stockholm,"Deep understanding of statistics and experience working with real-world data.
Understanding and conducting analysis on large data sets, matching relevant…",Posted30+ dagar sedan,,,https://www.indeed.com/rc/clk?jk=f786560f4dd33051&fccid=04b3495075169124&vjs=3
Senior Data Scientist - Part-Time Advisory Role,Tendium AB,Sverige,"3-10 years of experience working as a data scientist.
Evaluating and developing methods and approaches for data sourcing and structure.",Posted7 dagar sedan,Deltid,,https://www.indeed.com/rc/clk?jk=2cb31b8ef833f1dc&fccid=8318caf4ae6266dd&vjs=3
Data Analyst,Truecaller,Distans in Stockholm,"Apply your expertise in quantitative analysis, data mining, and the data visualisation of data to see beyond the numbers and understand how our users interact…",Posted30+ dagar sedan,,,https://www.indeed.com/rc/clk?jk=39ae23b81a56851d&fccid=5bed0b5dcbf1bc17&vjs=3
Data Scientist/Analyst II,Tingent,Stockholm,"Technical competence to perform advanced analytics: coding skills (such as R, Python, or Scala), experience with analytics and visualization tools ( SQL,…",Posted2 dagar sedan,,,https://www.indeed.com/rc/clk?jk=e7a73a4c0c6b47d7&fccid=04096b84a3e01d9b&vjs=3
Data scientist,Inspektionen för vård och omsorg,Stockholm,"Har förmåga att arbeta med ostrukturerad data.
Att kommunicera data med dashboards (t.ex. PowerBI eller Dash).
Mycket van användare av Python/R samt SQL.",Posted8 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=a45f4fbf998aab6c&fccid=9b5d4a1cfb0f212f&vjs=3
Data Scientist,Sambla Group,Stockholm,"With your data and analytics expertise, handle requests from different stakeholders within the marketing department.
Experience using SQL on a daily work basis.",Posted30+ dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=b161e7991edb5f70&fccid=2663e93a83334a67&vjs=3
Sr. Data Scientist,Volvo Cars,Göteborg,"You will be responsible to build and create data analytical capability in the team.
Mine and collect data (both structured and unstructured) to detect patterns,…",Posted18 dagar sedan,,,https://www.indeed.com/rc/clk?jk=2f57bf22c3c90d64&fccid=849c0f4c2c13d398&vjs=3
Product Data Scientist,Epidemic Sound,Distans in 118 27 Stockholm,"Good understanding of data engineering practices and data modeling, We use DBT.
Fluency in Python/R, and SQL for data analysis.",Posted30+ dagar sedan,,,https://www.indeed.com/rc/clk?jk=e582684873e06daa&fccid=0724ac049d2b292c&vjs=3
Data Scientist,LeoVegas Mobile Gaming Group,Distans in 111 37 Stockholm,"Our team is responsible for providing the entire organization, including all brands and markets, with algorithms for decision-making support, product…",Posted30+ dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=0131f897e51b09ba&fccid=c0a176fe55a59afb&vjs=3
"Field Application Scientist, Nordics",Olink,Distans in 752 37 Uppsala,"This includes technical support, troubleshooting issues related to user technical skill, instrument operation, and data analysis to ensure highest customer…",Posted30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=234e3385a8425010&fccid=184c33cb4834cef1&vjs=3
Senior Data Scientist (m/f/d) 100%,MDPI Switzerland,Sverige,You will be also supporting the Team analytics to analyse data and deploy Business Dashboard as a support of the management.,Posted30+ dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=58f2686ea97ba1d4&fccid=cbb418f324e96f66&vjs=3
Senior Data Scientist,Ericsson,Stockholm,"Decide approach for data science.
Design & perform data science experiment.
Convert data into actionable insights.
Synthesize problems into data question(s).",Posted8 dagar sedan,,,https://www.indeed.com/rc/clk?jk=d4afbd729bf04752&fccid=82656d64a9a3e6a7&vjs=3
E-commerce Data scientist,Epiroc Drilling Solutions LLC,Örebro,"Strong critical thinking, analytical and communication skills with experience turning data into actionable data-driven stories.",PostedPublicerad för 9 dagar sedan,,,https://www.indeed.com/rc/clk?jk=4c76ea2bf809fcd4&fccid=a54fd5502b3fe83c&vjs=3
Data Scientist | Machine Learning - Recommender System,Nextory,113 29 Stockholm,You will also work on the evolution of data marketing and text mining services for internal purposes as well as for publishers.,PostedPublicerad för 15 dagar sedan,,,https://www.indeed.com/rc/clk?jk=bfdfa4586742b390&fccid=554bb593d1dceedc&vjs=3
Data Scientist,Ericsson,Stockholm,"Deep knowledge of data engineering and data science.
Model the Big data in test in order to develop requirements on test data, test data infrastructure, test…",PostedPublicerad för 23 dagar sedan,,,https://www.indeed.com/rc/clk?jk=847552d9d7682a8e&fccid=82656d64a9a3e6a7&vjs=3
Senior Data Scientist,CGI Inc,Malmö,"5 years as a Data Scientist.
MSc or PhD i computer science, statistics or corresponding engineering degree.
CGI Employee Stock Purchase Plan: As a shareholder,…",PostedPublicerad för mer än 30 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=d8b17a9de079aa84&fccid=43a69183767d4301&vjs=3
Data Scientist,Humblebee AB,Göteborg,"We think that you have been working with data science for around 5 years or more.
There is no previous tech stack that you need to adjust to in the data area.",PostedPublicerad för mer än 30 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=b2512e5f924f4146&fccid=7516e83b5885037a&vjs=3
Senior Data Scientist,Securitas,Distans in 211 22 Malmö,"A broad skillset for analysis of structured and unstructured data preferably with focus on text.
Communicate with the business stakeholders to present key data…",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=5cedc04870432f51&fccid=842ec1ced0fea1d5&vjs=3
Lead Data Scientist,Ericsson,Stockholm,"Mentor junior data scientists on technologies, methodologies and best-practices.
Willingness to lead, mentor and have a helicopter view of the why and how we…",PostedPublicerad för 14 dagar sedan,,,https://www.indeed.com/rc/clk?jk=244f351da97d4292&fccid=82656d64a9a3e6a7&vjs=3
Data Scientist,Reinsight,113 59 Stockholm,"Familiar with Microsoft Azure Data lake, SQL database and data warehouse solutions.
This entails planning and creating a suitable working environment for data…",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=6a171cfa633d9ac2&fccid=cba82e57704f50e9&vjs=3
Data Scientist [Game Intelligence],Ubisoft,Malmö,"Build prototypes in controlled environments and data.
Supporting the game production data-based tooling needs;
A PhD in computer science;",PostedPublicerad för mer än 30 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=2dc211c5531d5c19&fccid=237908de095b6446&vjs=3
