job_title,company,location,job_summary,post_date,more_info,salary,job_url
Senior Data Scientist,Ness Technologies,Timișoara,"Handling data systems scale, operation & performance.
Experience with data systems on production environment - Must.",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=7fcf17d6f71e0c9b&fccid=4111fd9205d57b0f&vjs=3
Senior Data Scientist | European Regional Delivery Center (E...,Deloitte,Romania,"Develop data manipulation and data visualization solutions.
Design and conduct complex data analysis.
Improve and expand the current data science solutions…",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=49d5e08c3e38eed9&fccid=9e215d88a6b33622&vjs=3
Data Engineer - EDL,The Estée Lauder Companies,București,Create data tools for analytics and data scientist team members to assist them in building and optimizing our analytical solutions.,PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=c66eeda0beeccd07&fccid=5cbdaa742f7e51f3&vjs=3
Data Scientist-Advanced Analytics,IBM,București,"To create and develop end-to-end data driven solutions to support client's business units.
As a Data Scientist at IBM, you will help transform our clients’ data…",PostedPostat cu 25 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=f2f553059137a3bc&fccid=de71a49b535e21cb&vjs=3
Senior Data Scientist,Edenred,Romania,"Its role is to coordinate, deliver and facilitate: Data-related organization & processes, data platforms and prioritized data powered solutions and use cases…",PostedPostat cu 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=8acead1bcd8fd7c1&fccid=bd2d17048e3d551e&vjs=3
"Data Warehouse Developer, Engineering Center (Cluj)",Bosch Group,Cluj-Napoca,"2+ years data enthusiast, experienced in handling data.
Very good knowledge in Python and libraries for data science (Pandas, Numpy, etc.), SQL, ML algorithms,…",PostedPostat cu 15 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=5d1d17795ed6e1b2&fccid=a2faf1301ac6ad4b&vjs=3
Senior Applied Scientist,UiPath,București,Study and extract relevant information from large amounts data to help in automating the workflows and optimizing key processes.,PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=e53bcfbcc6e2c37b&fccid=13eb996a084cac98&vjs=3
Data Scientist (Quantitative Risk Management - Financial Ser...,EY,București,"Process, cleanse and verify the integrity of data used.
Quantitative Risk Management Consultant comes with a credit risk backgrounds and apply statistical and…",PostedPostat cu 22 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=0eaba9ca1f66cfcd&fccid=1544766d4c2915b0&vjs=3
Data scientist with BI knowledge,ALTEN Romania,Romania,"Connecting data sources, importing data, and transforming data for Business intelligence.
Understand business requirements in BI context and design data models…",PostedPostat cu 17 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=d579fcbe07888b20&fccid=f452ff89851e4578&vjs=3
Data Scientist Solution Architect,IBM,București,"As a Data Scientist at IBM, you will help transform our clients’ data into tangible business value by analyzing information, communicating outcomes and…",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=8f59fa8e15d40491&fccid=de71a49b535e21cb&vjs=3
Data Engineer,Endava,Sibiu+1 locaţie,"Focus on the production status and data quality of the data environment.
Experience with platforms for data migration to cloud is a plus.",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=5f5385b6aa3fa75e&fccid=6aa752aefaee32a1&vjs=3
Data scientist in PMO for Heat (Iasi),Continental AG,Iasi,"Define and analyze data structure according report requirements.
Working experience in data mining, machine learning and predictive analytics.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=a72f7f8f4f631ff7&fccid=6f8339707b2d6538&vjs=3
Sr Data Scientist,AECOM Engineers Constructors Romania SRL,Romania,"AEUR-Experience building and optimizing aEUR~big data' data pipelines, architectures and data sets.
AEUR-Create data tools for analytics and data scientist team…",PostedPostat cu peste 30 de zile în urmă,Timp parțial,,https://www.indeed.com/rc/clk?jk=75f347a9d577cfe0&fccid=bb4f229aae21ce8f&vjs=3
QDI Bioinformatics Application Support Scientist,Qiagen,Cluj-Napoca,"This role will work with biologists and bioinformaticians at Europe-based customers, as well as global QIAGEN teams, to ensure that our users are confident when…",PostedPostat cu peste 30 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=73a8b975ea944032&fccid=58e44ef0852f1a0d&vjs=3
Nonclinical Scientist I,Allucent,București,"High proficiency in toxicology study design, data interpretation, and nonclinical safety development.
The Nonclinical Scientist I will serve on project teams in…",PostedPostat cu 21 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=e238c98c6c43a9df&fccid=bc4076a4e33b06c6&vjs=3
Senior Data Scientist,Grab,Cluj-Napoca,"Able to communicate well in English both verbally and in written communication, as well as convey data insights and results with effective visualizations.",PostedPostat cu peste 30 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=8cd633facfc6e282&fccid=b79fa3ee18655a5a&vjs=3
Data scientist,EDUROM,București,"3 to 5 years working experience as a data scientist;
Drive the deployment of productive solutions together with product development, data engineers, and data…",PostedPostat cu 16 de zile în urmă,Cu normă întreagă,,https://www.indeed.com/rc/clk?jk=39472d6b72ed54f5&fccid=32efc5ebc9f0e50a&vjs=3
Data Scientist / Analyst,Core Recruit,Cluj-Napoca,"Proven technical expertise regarding data models, database design development, data mining and segmentation techniques.
Advanced math and statistics knowledge;",PostedPostat cu 15 de zile în urmă,,,https://www.indeed.com/rc/clk?jk=43c4d666e497497d&fccid=8f7412375c640e61&vjs=3
