job_title,company,location,job_summary,post_date,more_info,salary,job_url
Data Engineer - QuantumBlack,McKinsey & Company,"Auckland City, Auckland","Collaborate with our data scientists to map data fields to hypotheses and curate, wrangle, and prepare data for use in their advanced analytical models.",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=2e8bab49fb3bbbc2&fccid=6576e7250aa78c3c&vjs=3
"Research Software Developer, Bioengineering Technologies - P...",Science New Zealand,"Hamilton, Waikato","Working in close collaboration with the Data Applications Team, a key focus will be on developing software at the interface between novel sensing, imaging and…",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=f2ad892698abd1d3&fccid=0f18f784b429355b&vjs=3
Internship - Technical Services,Douglas Pharmaceuticals,"Auckland City, Auckland","You will be analysing already captured early development data including manufacturing processes, analytical test method data and process verification data to…",PostedPosted 11 days ago,Full-time +1,,https://www.indeed.com/rc/clk?jk=3f196d92b9820313&fccid=43accecf58b6ee61&vjs=3
Junior Fire Technician - Scion,Science New Zealand,"Christchurch, Canterbury","Collection and management of data from field sampling.
Fixed Term - October 2022 - May 2023.
Scion specialises in research, science and technology development…",PostedPosted 4 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=4f746e5658ee7e7d&fccid=0f18f784b429355b&vjs=3
Senior or Principal Scientist,NZ Ministry for Primary Industries,"Wellington City, Wellington",We work proactively with managers and a wide range of stakeholders to solve problems and obtain new data and ideas for innovative and improved solutions.,PostedPosted 10 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=5174803051b7c309&fccid=4bb328b716334ba6&vjs=3
Geotechnical Engineer,Stantec,"Auckland City, Auckland","Conducting and manage field data acquisition, site investigations and testing.
You’ll be involved in a range of engineering projects from transportation…",PostedPosted 30+ days ago,Part-time +1,,https://www.indeed.com/rc/clk?jk=24ea17345b052bc1&fccid=f1582c464db8553b&vjs=3
"Annual Crops: Quantitative Geneticist, Vegetables - Plant &...",Science New Zealand,"Christchurch, Canterbury",You will add real value to breeding programmes that are delivering world class arable and vegetable varieties by using skills in quantitative analyses and…,PostedPosted 10 days ago,,,https://www.indeed.com/rc/clk?jk=bf815903fff9dbcc&fccid=0f18f784b429355b&vjs=3
Civil Engineer Level II,Worley,"New Plymouth, Taranaki","Assist with the preparation of detailed designs and drawings, specifications, data, calculations and reports.
Perform civil engineering services such as:",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=ed704bfb67fd10a0&fccid=d9805af20a6c196e&vjs=3
Data Management Officer - Science,Environment Southland Regional Council,"Invercargill, Southland","Tasks will be varied and involve working closely with scientists and field staff, providing project administrative support and assuring that data is securely…",PostedPosted 1 day ago,,,https://www.indeed.com/rc/clk?jk=283faa98578cb9b3&fccid=c9ecfdbeed17563f&vjs=3
Principal Machine Learning Engineer,Xero,"Temporarily Remote in Wellington City, Wellington+2 locations",Champion the ethical development of data processing systems which include ML/AI components and ensure your teams are always working with the best interests of…,PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=ec7dcbc2f5e33a36&fccid=939f734123daf0a9&vjs=3
Data Analyst - Process Mining,DATANOMIQ GmbH,Berlins,Von klassischer Business Intelligence über Process Mining bis hin zu Data Science und Deep Learning bestreiten wir die Daten(r)evolution aus allen Perspektiven.,PostedPosted 25 days ago,,,https://www.indeed.com/rc/clk?jk=b5fc348a8d74cd46&fccid=32d1a85dca7c92db&vjs=3
Senior Civil Engineer - Water,Worley,"New Plymouth, Taranaki","Tertiary qualified in Civil engineering.
8 plus years relevant experience.
Must have experience in the design development of water and waste water treatment…",Posted30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=31fa03d0e1fe15a7&fccid=d9805af20a6c196e&vjs=3
Water Utility Monitoring Technician,Mott MacDonald,"Wellington City, Wellington","The site-based aspects are balanced with office based organisational work including checking data, scheduling maintenance, assessing data trends, and reporting…",Posted14 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=895d087d7c0a5020&fccid=edb4bf50a19b70a9&vjs=3
Transport Planner,AECOM,"Hybrid remote in Hamilton, Waikato+1 location","As you will be undertaking data analysis, solid experience using Microsoft Excel will also be part of your current skill set.",Posted30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=5d2e045b2fa3d316&fccid=bafa4b35e9cd20ce&vjs=3
SAP Analyst (12 month fixed term),Douglas Pharmaceuticals,"Auckland City, Auckland","A TECHNICAL EXPERT- who has a minimum of 3 years' experience in business process modelling/mapping, methodology development, and data modelling.",Posted11 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=2afb0edd1b0b5cac&fccid=43accecf58b6ee61&vjs=3
